id,name,web_name,team,position,cost,total_points,form,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,selected_by_percent,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,minutes_per_game,cost_efficiency,form_per_cost,position_encoded
294,Daniel Iversen,Iversen,Leicester,Goalkeeper,3.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,86007,88299,0,0,0.0,0.0,0.0,1.0
295,James Justin,Justin,Leicester,Defender,4.1,70,6.5,1.9,2912,2,2,3,68,0,0,0,6,0,0,6,218,615.2,258.5,202.0,107.8,1.2,1.6,17.1,682625,615963,0,0,76.63157894736842,17.073170731707318,1.5853658536585367,2.0
296,Victor Kristiansen,Kristiansen,Leicester,Defender,4.4,34,0.5,1.1,2481,0,1,1,62,1,0,0,1,0,0,0,153,519.4,358.6,40.0,91.6,0.1,0.1,7.7,20110,26887,0,0,65.28947368421052,7.727272727272727,0.11363636363636363,2.0
297,Wanya Marçal-Madivádua,Marcal,Leicester,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,4577,0,0,0.0,0.0,0.0,3.0
298,Stephy Mavididi,Mavididi,Leicester,Midfielder,5.0,72,0.0,2.4,1606,4,1,1,38,0,0,0,2,0,0,5,270,339.2,375.3,302.0,101.5,0.3,0.0,14.4,179589,212909,0,0,42.26315789473684,14.4,0.0,3.0
299,Kasey McAteer,McAteer,Leicester,Midfielder,4.7,35,4.5,1.9,846,1,1,3,16,0,0,0,3,0,0,0,125,147.2,132.5,184.0,46.3,0.0,1.0,7.4,12054,13913,0,0,22.263157894736842,7.446808510638298,0.9574468085106382,3.0
300,Wilfred Ndidi,Ndidi,Leicester,Midfielder,4.9,64,3.0,2.3,2325,0,5,3,48,1,0,0,8,0,0,1,375,546.4,302.2,280.0,112.8,0.2,0.6,13.1,109043,117372,0,0,61.18421052631579,13.061224489795917,0.6122448979591836,3.0
301,Caleb Okoli,Okoli,Leicester,Defender,4.0,27,0.0,1.4,1122,1,0,1,26,0,0,0,4,0,0,1,106,318.6,15.2,73.0,40.7,0.4,0.0,6.8,177251,162016,0,0,29.526315789473685,6.75,0.0,2.0
302,Ricardo Barbosa Pereira,Ricardo,Leicester,Defender,4.1,10,0.5,1.0,382,0,0,0,8,0,0,0,1,0,0,0,46,67.8,18.7,19.0,10.5,0.1,0.1,2.4,6244,22844,0,0,10.052631578947368,2.439024390243903,0.12195121951219513,2.0
303,Harry Souttar,Souttar,Leicester,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1567,0,0,0.0,0.0,0.0,2.0
304,Jakub Stolarczyk,Stolarczyk,Leicester,Goalkeeper,4.0,25,4.0,2.5,900,0,0,2,16,0,0,0,1,0,28,0,104,228.4,0.0,0.0,22.8,0.5,1.0,6.2,114312,65438,0,0,23.68421052631579,6.25,1.0,1.0
305,Luke Thomas,Thomas,Leicester,Defender,3.9,27,5.5,1.9,1109,0,0,3,23,0,0,0,3,0,0,0,144,226.4,144.5,34.0,40.4,1.4,1.4,6.9,281083,208973,0,0,29.18421052631579,6.923076923076923,1.4102564102564104,2.0
306,Jamie Vardy,Vardy,Leicester,Forward,5.4,128,4.0,3.7,2825,9,5,4,68,0,0,1,5,0,0,18,464,490.8,270.8,742.0,150.0,5.2,0.7,23.7,2836717,2699707,0,0,74.34210526315789,23.703703703703702,0.7407407407407407,4.0
307,Jannik Vestergaard,Vestergaard,Leicester,Defender,3.9,11,0.0,0.6,1390,0,0,0,35,1,0,0,5,0,0,0,86,321.0,46.6,53.0,42.4,1.5,0.0,2.8,315281,357591,0,0,36.578947368421055,2.8205128205128207,0.0,2.0
308,Danny Ward,Ward,Leicester,Goalkeeper,3.9,2,0.0,1.0,135,0,0,0,6,0,0,0,0,0,4,0,-5,35.4,0.0,0.0,3.6,2.0,0.0,0.5,194120,239516,0,0,3.5526315789473686,0.5128205128205129,0.0,1.0
309,Harry Winks,Winks,Leicester,Midfielder,4.3,40,0.0,1.8,1536,0,2,0,34,0,0,0,4,0,0,0,282,272.8,319.6,37.0,63.2,4.7,0.0,9.3,1363301,2210444,0,0,40.421052631578945,9.30232558139535,0.0,3.0
501,Oliver Skipp,Skipp,Leicester,Midfielder,4.7,27,2.0,1.1,1118,0,0,3,26,0,0,0,8,0,0,0,121,119.4,146.0,35.0,29.9,0.0,0.4,5.7,4989,7371,0,0,29.42105263157895,5.74468085106383,0.425531914893617,3.0
570,Abdul Fatawu,A.Fatawu,Leicester,Midfielder,5.1,26,0.0,2.4,576,0,2,0,14,0,0,0,0,0,0,3,125,147.6,104.3,148.0,40.1,0.2,0.0,5.1,69378,103265,0,0,15.157894736842104,5.098039215686275,0.0,3.0
606,Will Alves,Alves,Leicester,Midfielder,4.4,1,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0.1,0.0,0.2,12604,15458,0,0,0.02631578947368421,0.22727272727272727,0.0,3.0
616,Ben Nelson,Nelson,Leicester,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208,3803,0,0,0.0,0.0,0.0,2.0
635,Bilal El Khannouss,El Khannouss,Leicester,Midfielder,4.8,83,1.5,2.6,2179,2,4,3,54,0,0,0,4,0,0,6,376,381.6,634.1,191.0,120.5,0.2,0.3,17.3,90294,72462,0,0,57.3421052631579,17.291666666666668,0.3125,3.0
694,Henry Cartwright,Cartwright,Leicester,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926,675,0,0,0.0,0.0,0.0,3.0
708,Thomas Wilson-Brown,Wilson-Brown,Leicester,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654,699,0,0,0.0,0.0,0.0,2.0
726,Woyo Coulibaly,Coulibaly,Leicester,Defender,4.0,1,0.0,0.2,107,0,0,0,6,0,0,0,1,0,0,0,-4,24.4,3.4,24.0,5.2,0.0,0.0,0.2,2815,1797,0,0,2.8157894736842106,0.25,0.0,2.0
754,Ruud van Nistelrooij,Van Nistelrooy,Leicester,Manager,0.5,48,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,10.0,96.0,19284,9445,0,0,0.0,96.0,10.0,
792,Jeremy Monga,Monga,Leicester,Midfielder,4.5,7,1.0,1.0,105,0,0,0,3,0,0,0,0,0,0,0,29,20.6,12.6,19.0,5.1,0.0,0.2,1.6,418,133,0,0,2.763157894736842,1.5555555555555556,0.2222222222222222,3.0
796,Olabade Aluko,Olabade Aluko,Leicester,Defender,4.0,1,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.2,0.0,0.2,0.0,0.1,0.2,183,78,0,0,0.02631578947368421,0.25,0.125,2.0
797,Jake Evans,Jake Evans,Leicester,Midfielder,4.5,4,1.0,1.0,21,0,0,0,1,0,0,0,0,0,0,0,13,3.2,0.2,0.0,0.3,0.0,0.2,0.9,136,49,0,0,0.5526315789473685,0.8888888888888888,0.2222222222222222,3.0
802,Sammy Braybrooke,Braybrooke,Leicester,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,3.0
310,Alisson Ramses Becker,A.Becker,Liverpool,Goalkeeper,5.5,112,3.5,4.0,2508,0,0,10,29,0,0,0,0,0,78,9,451,628.8,13.0,0.0,64.0,8.4,0.6,20.4,1648407,2025060,0,0,66.0,20.363636363636363,0.6363636363636364,1.0
311,Trent Alexander-Arnold,Alexander-Arnold,Liverpool,Defender,7.2,148,0.5,4.5,2362,3,7,12,25,0,0,0,5,0,0,13,603,723.8,833.7,268.0,182.4,16.7,0.1,20.6,4729153,6226115,0,0,62.1578947368421,20.555555555555554,0.06944444444444445,2.0
312,Stefan Bajčetić Maquieira,Bajcetic,Liverpool,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712,17669,0,0,0.0,0.0,0.0,3.0
313,Conor Bradley,Bradley,Liverpool,Defender,4.7,41,2.5,2.2,744,0,2,3,10,0,0,0,4,0,0,3,160,156.2,110.5,162.0,42.8,1.2,0.5,8.7,215316,154916,0,0,19.57894736842105,8.72340425531915,0.5319148936170213,2.0
315,Bobby Clark,Clark,Liverpool,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,5344,0,0,0.0,0.0,0.0,3.0
316,Darwin Núñez Ribeiro,Darwin,Liverpool,Forward,7.0,66,1.0,2.2,1113,5,3,2,21,0,0,0,8,0,0,6,244,263.8,151.6,404.0,81.2,1.9,0.1,9.4,434512,837315,0,0,29.289473684210527,9.428571428571429,0.14285714285714285,4.0
317,Diogo Teixeira da Silva,Diogo J.,Liverpool,Midfielder,7.2,87,0.5,3.3,1182,6,4,7,12,0,0,0,2,0,0,4,225,300.6,169.5,537.0,99.0,2.6,0.1,12.1,1300571,2696667,0,0,31.105263157894736,12.083333333333332,0.06944444444444445,3.0
318,Ben Doak,Doak,Liverpool,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136,5680,0,0,0.0,0.0,0.0,3.0
319,Harvey Elliott,Elliott,Liverpool,Midfielder,5.2,33,7.0,1.8,359,1,2,0,6,0,0,0,1,0,0,3,120,118.6,145.8,143.0,40.4,0.3,1.3,6.3,28158,120107,0,0,9.447368421052632,6.346153846153846,1.346153846153846,3.0
320,Endo Wataru,Endo,Liverpool,Midfielder,4.6,21,1.0,1.1,259,0,0,0,5,0,0,0,0,0,0,0,82,57.6,38.2,6.0,10.0,0.1,0.2,4.6,22322,35646,0,0,6.815789473684211,4.565217391304349,0.2173913043478261,3.0
321,Cody Gakpo,Gakpo,Liverpool,Forward,7.2,127,4.5,3.6,1921,10,5,5,25,0,0,0,5,0,0,22,572,597.0,517.7,686.0,180.3,5.4,0.6,17.6,3485522,3400551,0,0,50.55263157894737,17.63888888888889,0.625,4.0
322,Joe Gomez,Gomez,Liverpool,Defender,4.7,14,0.0,1.6,517,0,0,1,8,0,0,0,1,0,0,0,83,130.4,38.5,58.0,22.8,0.4,0.0,3.0,287500,326431,0,0,13.605263157894736,2.978723404255319,0.0,2.0
323,Ryan Gravenberch,Gravenberch,Liverpool,Midfielder,5.0,92,0.5,2.5,3160,0,4,14,35,0,0,0,5,1,0,1,568,550.6,473.9,121.0,114.7,0.7,0.1,18.4,256491,232186,0,0,83.15789473684211,18.4,0.1,3.0
324,Curtis Jones,Jones,Liverpool,Midfielder,5.3,87,1.5,2.6,1702,3,5,6,27,0,0,0,1,1,0,4,396,397.2,343.7,400.0,113.6,0.2,0.3,16.4,172077,168816,0,0,44.78947368421053,16.41509433962264,0.2830188679245283,3.0
325,Caoimhin Kelleher,Kelleher,Liverpool,Goalkeeper,3.9,45,0.0,4.5,900,0,0,4,12,0,1,0,0,0,27,1,156,224.2,0.0,0.0,22.4,1.2,0.0,11.5,792966,744108,0,0,23.68421052631579,11.538461538461538,0.0,1.0
326,Ibrahima Konaté,Konaté,Liverpool,Defender,5.3,106,1.5,3.4,2561,1,2,11,28,0,0,0,5,0,0,4,487,578.0,161.4,133.0,87.6,7.0,0.3,20.0,3105510,2691589,0,0,67.39473684210526,20.0,0.2830188679245283,2.0
327,Luis Díaz,Luis Díaz,Liverpool,Midfielder,7.5,183,1.5,5.1,2393,13,7,15,21,0,0,0,2,0,0,21,634,770.8,748.0,946.0,246.4,16.8,0.2,24.4,7399125,6677369,0,0,62.973684210526315,24.4,0.2,3.0
328,Mohamed Salah,M.Salah,Liverpool,Midfielder,13.6,344,6.0,9.1,3374,29,18,15,40,0,0,0,1,0,0,55,1133,1577.0,1199.2,1985.0,476.0,66.3,0.4,25.3,7064777,3645258,0,0,88.78947368421052,25.294117647058822,0.4411764705882353,3.0
329,Alexis Mac Allister,Mac Allister,Liverpool,Midfielder,6.2,122,0.0,3.5,2597,5,6,14,24,0,0,0,6,0,0,8,578,653.4,731.3,357.0,174.1,1.7,0.0,19.7,351038,474441,0,0,68.34210526315789,19.677419354838708,0.0,3.0
330,James McConnell,McConnell,Liverpool,Midfielder,4.3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,12191,11729,0,0,0.0,0.0,0.0,3.0
331,Tyler Morton,Morton,Liverpool,Midfielder,4.4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,30396,30939,0,0,0.0,0.0,0.0,3.0
332,Nathaniel Phillips,N.Phillips,Liverpool,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4026,17765,0,0,0.0,0.0,0.0,2.0
333,Jarell Quansah,Quansah,Liverpool,Defender,3.9,9,0.5,0.7,488,0,0,0,12,1,0,0,2,0,0,0,38,119.4,29.1,15.0,16.5,1.0,0.1,2.3,342503,825979,0,0,12.842105263157896,2.307692307692308,0.12820512820512822,2.0
334,Rhys Williams,R.Williams,Liverpool,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828,14601,0,0,0.0,0.0,0.0,2.0
335,Andrew Robertson,Robertson,Liverpool,Defender,5.8,91,1.0,2.8,2479,0,1,10,32,1,0,0,3,1,0,4,397,395.4,668.7,182.0,124.4,4.0,0.2,15.7,1169940,1300850,0,0,65.23684210526316,15.689655172413794,0.1724137931034483,2.0
336,Dominik Szoboszlai,Szoboszlai,Liverpool,Midfielder,6.1,143,4.5,4.0,2485,6,10,12,29,0,0,0,6,0,0,14,605,589.8,794.8,601.0,198.1,2.7,0.7,23.4,970976,951769,0,0,65.39473684210526,23.442622950819672,0.7377049180327869,3.0
337,Konstantinos Tsimikas,Tsimikas,Liverpool,Defender,4.6,43,0.5,2.4,829,0,1,4,8,0,0,0,2,0,0,3,217,202.0,260.7,60.0,52.5,0.2,0.1,9.3,48773,80115,0,0,21.81578947368421,9.347826086956523,0.10869565217391305,2.0
339,Virgil van Dijk,Virgil,Liverpool,Defender,6.7,143,0.5,3.9,3330,3,1,14,38,0,0,0,5,0,0,8,631,932.6,206.6,299.0,143.7,25.6,0.1,21.3,3763048,2640817,0,0,87.63157894736842,21.34328358208955,0.07462686567164178,2.0
636,Federico Chiesa,Chiesa,Liverpool,Midfielder,6.8,7,1.0,1.2,103,0,0,0,3,0,0,0,0,0,0,0,16,9.0,23.5,36.0,6.7,0.2,0.1,1.0,55709,55187,0,0,2.710526315789474,1.0294117647058825,0.14705882352941177,3.0
660,Vítezslav Jaros,Jaros,Liverpool,Goalkeeper,4.0,1,0.0,1.0,11,0,0,0,0,0,0,0,0,0,1,0,6,8.8,0.0,0.0,0.9,0.1,0.0,0.2,35776,31786,0,0,0.2894736842105263,0.25,0.0,1.0
669,Harvey Davies,Davies,Liverpool,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198,1934,0,0,0.0,0.0,0.0,1.0
688,Treymaurice Nyoni,Nyoni,Liverpool,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051,816,0,0,0.0,0.0,0.0,3.0
692,Amara Nallo,Nallo,Liverpool,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247,1170,0,0,0.0,0.0,0.0,2.0
709,Jayden Danns,Danns,Liverpool,Forward,4.5,1,0.0,1.0,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0.0,0.0,0.2,6042,5445,0,0,0.2631578947368421,0.2222222222222222,0.0,4.0
744,Arne Slot,Slot,Liverpool,Manager,1.5,118,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.3,2.0,78.7,189785,371985,0,0,0.0,78.66666666666667,2.0,
340,Manuel Akanji,Akanji,Man City,Defender,5.3,61,4.0,2.3,2012,0,0,6,28,0,0,0,3,0,0,1,307,339.8,249.8,100.0,68.9,2.3,0.8,11.5,435566,725398,0,0,52.94736842105263,11.50943396226415,0.7547169811320755,2.0
341,Nathan Aké,Aké,Man City,Defender,5.3,25,0.0,2.5,677,0,0,3,11,0,0,0,0,0,0,0,121,104.6,33.7,20.0,15.9,0.8,0.0,4.7,73413,279388,0,0,17.81578947368421,4.716981132075472,0.0,2.0
342,Bernardo Veiga de Carvalho e Silva,Bernardo,Man City,Midfielder,6.1,110,7.0,3.3,2667,4,4,10,36,0,0,0,7,0,0,13,568,603.0,800.4,532.0,193.6,2.8,1.1,18.0,979839,1228232,0,0,70.1842105263158,18.0327868852459,1.1475409836065575,3.0
343,Oscar Bobb,Bobb,Man City,Midfielder,4.7,3,0.5,1.0,14,0,0,0,1,0,0,0,0,0,0,0,13,4.4,12.6,0.0,1.6,0.1,0.1,0.6,5257,32204,0,0,0.3684210526315789,0.6382978723404255,0.10638297872340426,3.0
344,Scott Carson,Carson,Man City,Goalkeeper,3.9,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,22375,23641,0,0,0.0,0.0,0.0,1.0
345,Kevin De Bruyne,De Bruyne,Man City,Midfielder,9.5,114,2.0,4.1,1694,4,9,10,19,0,0,0,2,0,0,12,462,466.6,920.0,411.0,179.5,11.6,0.2,12.0,2706405,2382547,0,0,44.578947368421055,12.0,0.21052631578947367,3.0
346,Jérémy Doku,Doku,Man City,Midfielder,6.2,88,2.0,3.0,1506,3,6,8,14,0,0,0,1,0,0,3,425,453.8,515.9,528.0,150.0,1.7,0.3,14.2,581377,802508,0,0,39.63157894736842,14.193548387096774,0.3225806451612903,3.0
347,Ederson Santana de Moraes,Ederson M.,Man City,Goalkeeper,5.3,111,4.0,4.3,2320,0,4,10,26,0,0,0,4,0,54,9,400,567.0,43.0,0.0,60.9,5.7,0.8,20.9,885490,1169725,0,0,61.05263157894737,20.943396226415096,0.7547169811320755,1.0
348,Phil Foden,Foden,Man City,Midfielder,9.1,105,0.5,3.8,1771,7,3,6,24,0,0,0,2,0,0,10,454,448.0,749.0,449.0,164.2,4.6,0.1,11.5,1832067,3152061,0,0,46.60526315789474,11.538461538461538,0.054945054945054944,3.0
349,Jack Grealish,Grealish,Man City,Midfielder,6.4,38,0.5,1.9,710,1,1,2,10,0,0,0,3,0,0,4,187,157.2,321.4,234.0,71.3,0.2,0.1,5.9,55079,64648,0,0,18.68421052631579,5.9375,0.078125,3.0
350,Joško Gvardiol,Gvardiol,Man City,Defender,6.5,153,5.0,4.1,3278,5,0,13,41,0,0,0,2,0,0,15,623,847.0,501.7,497.0,185.0,38.6,0.8,23.5,6026146,5098220,0,0,86.26315789473684,23.53846153846154,0.7692307692307693,2.0
351,Erling Haaland,Haaland,Man City,Forward,14.9,181,4.0,5.8,2736,22,3,10,38,0,0,1,2,0,0,26,795,946.0,359.4,1511.0,281.8,24.0,0.3,12.1,4294318,7443687,0,0,72.0,12.14765100671141,0.2684563758389262,4.0
352,Julián Álvarez,J.Alvarez,Man City,Forward,7.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,29626,0,0,0.0,0.0,0.0,4.0
353,João Cavaco Cancelo,João Cancelo,Man City,Defender,5.3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4654,78784,0,0,0.0,0.0,0.0,2.0
354,Mateo Kovačić,Kovačić,Man City,Midfielder,5.4,109,1.0,3.5,2194,6,3,10,29,0,0,0,5,1,0,13,542,606.4,579.3,204.0,139.1,1.2,0.2,20.2,777810,787720,0,0,57.73684210526316,20.185185185185183,0.18518518518518517,3.0
355,Rico Lewis,Lewis,Man City,Defender,4.3,66,0.0,2.4,1888,1,2,5,27,0,0,0,3,1,0,1,285,293.8,218.6,139.0,65.0,3.5,0.0,15.3,2629386,2455882,0,0,49.68421052631579,15.348837209302326,0.0,2.0
356,Matheus Luiz Nunes,Matheus N.,Man City,Midfielder,4.9,81,5.5,3.1,1670,1,7,9,19,0,0,0,4,0,0,6,373,370.4,422.4,206.0,99.9,0.2,1.1,16.5,91520,84423,0,0,43.94736842105263,16.53061224489796,1.1224489795918366,3.0
357,James McAtee,McAtee,Man City,Midfielder,4.6,31,0.0,2.1,340,3,0,0,6,0,0,0,1,0,0,0,102,113.0,64.6,136.0,30.7,0.1,0.0,6.7,31125,30488,0,0,8.947368421052632,6.739130434782609,0.0,3.0
358,Stefan Ortega Moreno,Ortega Moreno,Man City,Goalkeeper,5.2,35,0.0,2.7,1099,0,0,3,18,0,0,0,1,0,33,0,144,292.6,0.0,0.0,29.4,0.7,0.0,6.7,98398,126640,0,0,28.92105263157895,6.730769230769231,0.0,1.0
360,Rodrigo 'Rodri' Hernandez,Rodrigo,Man City,Midfielder,6.2,3,0.5,1.0,72,0,0,0,1,0,0,0,0,0,0,0,21,12.2,17.5,0.0,3.0,0.8,0.1,0.5,42024,422926,0,0,1.894736842105263,0.48387096774193544,0.08064516129032258,3.0
361,Rúben Gato Alves Dias,Rúben,Man City,Defender,5.5,90,4.5,3.3,2269,0,0,11,21,1,0,0,4,0,0,7,410,478.2,173.8,150.0,80.2,5.5,0.8,16.4,820491,702651,0,0,59.71052631578947,16.363636363636363,0.8181818181818182,2.0
362,John Stones,Stones,Man City,Defender,5.3,29,0.0,2.6,544,2,0,1,11,0,0,0,1,0,0,2,92,155.6,49.8,70.0,27.4,1.0,0.0,5.5,197218,359413,0,0,14.31578947368421,5.471698113207547,0.0,2.0
363,Kyle Walker,Walker,Man City,Defender,5.1,13,0.0,0.9,966,0,0,0,21,0,0,0,3,0,0,0,63,157.4,147.7,29.0,33.5,2.5,0.0,2.5,187185,910764,0,0,25.42105263157895,2.5490196078431375,0.0,2.0
571,Sávio 'Savinho' Moreira de Oliveira,Savinho,Man City,Midfielder,6.0,106,0.5,3.7,1760,1,11,8,25,0,0,0,3,0,0,15,442,415.2,682.9,671.0,177.3,1.9,0.1,17.7,1583671,1486188,0,0,46.31578947368421,17.666666666666668,0.08333333333333333,3.0
607,Nico O'Reilly,O’Reilly,Man City,Midfielder,4.9,31,0.0,3.4,525,2,0,3,3,0,0,0,0,0,0,4,118,133.4,76.2,112.0,32.2,0.2,0.0,6.3,59628,35497,0,0,13.81578947368421,6.326530612244897,0.0,3.0
625,Ilkay Gündogan,Gündogan,Man City,Midfielder,6.3,97,10.0,2.9,2218,1,7,10,28,0,0,0,1,0,0,5,460,387.0,781.3,273.0,144.2,0.5,1.6,15.4,182462,163328,0,0,58.36842105263158,15.396825396825397,1.5873015873015874,3.0
626,Issa Kaboré,Kaboré,Man City,Defender,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491,793,0,0,0.0,0.0,0.0,2.0
671,Jacob Wright,Wright,Man City,Midfielder,4.5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2083,1974,0,0,0.0,0.0,0.0,3.0
672,Jahmai Simpson-Pusey,Simpson-Pusey,Man City,Defender,4.0,1,0.0,0.5,95,0,0,0,2,0,0,0,1,0,0,0,7,19.6,2.2,2.0,2.4,0.0,0.0,0.2,6735,5430,0,0,2.5,0.25,0.0,2.0
675,Josh Wilson-Esbrand,Wilson-Esbrand,Man City,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181,2281,0,0,0.0,0.0,0.0,2.0
698,Divin Mubama,Mubama,Man City,Forward,4.5,1,0.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,5.0,0.5,0.1,0.0,0.2,35210,26588,0,0,0.7105263157894737,0.2222222222222222,0.0,4.0
703,Max Alleyne,Alleyne,Man City,Defender,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377,1053,0,0,0.0,0.0,0.0,2.0
704,Spike Brits,Brits,Man City,Goalkeeper,4.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155,838,0,0,0.0,0.0,0.0,1.0
732,Abdukodir Khusanov,Khusanov,Man City,Defender,5.0,14,0.0,2.3,503,0,0,2,6,1,0,0,1,0,0,0,78,102.0,33.9,4.0,14.1,0.3,0.0,2.8,118620,89012,0,0,13.236842105263158,2.8,0.0,2.0
733,Vitor de Oliveira Nunes dos Reis,Vitor Reis,Man City,Defender,4.5,1,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.0,0.0,0.3,0.0,0.0,0.2,2505,1934,0,0,0.02631578947368421,0.2222222222222222,0.0,2.0
736,Pep Guardiola,Guardiola,Man City,Manager,1.5,113,9.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29.2,6.3,75.3,105807,81844,0,0,0.0,75.33333333333333,6.333333333333333,
755,Omar Marmoush,Marmoush,Man City,Forward,7.4,73,5.0,4.6,1174,7,1,8,12,0,0,0,0,0,0,12,326,318.0,246.7,410.0,97.3,22.6,0.7,9.9,5017759,2499361,0,0,30.894736842105264,9.864864864864865,0.6756756756756757,4.0
765,Nico González,N.Gonzalez,Man City,Midfielder,6.0,31,4.5,2.8,760,1,1,6,7,0,0,0,3,0,0,0,123,137.2,78.7,62.0,27.5,0.0,0.8,5.2,8977,6367,0,0,20.0,5.166666666666667,0.75,3.0
785,Claudio Echeverri,Echeverri,Man City,Midfielder,5.8,1,0.5,1.0,5,0,0,0,0,0,0,0,0,0,0,0,2,2.2,0.4,0.0,0.3,0.0,0.1,0.2,834,572,0,0,0.13157894736842105,0.1724137931034483,0.08620689655172414,3.0
364,Amad Diallo,Amad,Man Utd,Midfielder,5.3,129,7.0,5.0,1898,8,8,7,30,0,0,0,5,0,0,17,569,634.0,687.2,615.0,193.8,4.1,1.3,24.3,3991127,4001407,0,0,49.94736842105263,24.339622641509436,1.3207547169811322,3.0
365,Antony Matheus dos Santos,Antony,Man Utd,Midfielder,5.7,8,0.0,1.0,135,0,0,0,2,0,0,0,0,0,0,0,37,35.0,50.7,74.0,15.8,0.2,0.0,1.4,18431,38780,0,0,3.5526315789473686,1.4035087719298245,0.0,3.0
